index,customerID,CustomerTitle,CustomerAge,Came_from_Paid_Acquisition?,# Months since first Purchase,InternetService,Has contacted CS,Has_MK_TV_Service?,PaymentMethod,LastPurchaseAmount,TotalPurchaseAmount,Churn
3834,2325-ZUSFD,Mr,66,Yes,57.0,,No,Yes,Credit card,70.1,3913.3,Yes
3835,8194-PEEBY,Mrs,121,Yes,24.0,,No,No,Credit card,19.9,533.5,No
3836,6872-HXFNF,Mr,65,Yes,64.0,,Yes,No,Credit card,58.35,3756.45,No
3837,3932-CMDTD,Mrs,50,No,4.0,,Yes,Yes,Credit card,105.65,443.9,Yes
3838,7714-YXSMB,Mr,60,No,26.0,,No,Yes,Credit card,100.5,2599.95,No
3839,8387-UGUSU,Ms,63,Yes,15.0,,No,No,Credit card,20.05,284.3,No
3840,1080-BWSYE,Mr,50,Yes,64.0,,No,No,Credit card,25.65,1740.8,No
3841,4039-HEUNW,Mr,121,Yes,36.0,,No,Yes,PayPal,96.5,3436.1,Yes
3842,1194-HVAIF,Mr,69,Yes,27.0,,No,Yes,Credit card,95.0,2462.55,No
3843,0812-WUPTB,Mr,68,Yes,1.0,,No,No,PayPal,70.85,70.85,Yes
3844,3594-UVONA,Mr,69,No,35.0,,Yes,Yes,Credit card,85.95,3110.1,Yes
3845,0004-TLHLJ,Mr,57,No,4.0,,No,No,Credit card,73.9,280.85,Yes
3846,1767-TGTKO,Mrs,70,Yes,8.0,,No,No,Credit card,45.45,411.75,No
3847,8439-LTUGF,Mr,52,No,10.0,,No,No,PayPal,20.0,198.6,No
3848,8805-JNRAZ,Mr,56,No,2.0,,No,No,Bank transfer (automatic),49.2,103.7,No
3849,5089-IFSDP,Mr,68,Yes,58.0,,No,Yes,Credit card,109.45,6144.55,Yes
3850,6418-HNFED,Mrs,45,Yes,51.0,,Yes,Yes,Credit card,83.25,4089.45,No
3851,0206-OYVOC,Mr,55,Yes,46.0,,No,No,PayPal,19.25,864.2,No
3852,7291-CDTMJ,Mr,58,No,1.0,,No,No,Credit card,19.65,19.65,No
3853,7128-GGCNO,Mrs,46,No,46.0,,No,No,Credit card,72.8,3249.4,No
3854,0237-YFUTL,Mr,66,Yes,50.0,,Yes,Yes,Credit card,109.65,5405.8,No
3855,7691-KGKGP,Ms,69,Yes,53.0,,Yes,Yes,Credit card,65.0,3363.8,No
3856,6710-HSJRD,Mrs,66,Yes,61.0,,Yes,Yes,Credit card,114.1,7132.15,No
3857,3675-EQOZA,Mr,52,No,5.0,,No,No,Credit card,20.65,93.55,No
3858,0840-DCNZE,Mrs,48,No,47.0,,Yes,Yes,Credit card,86.95,4138.9,No
3859,1732-FEKLD,Mr,64,No,54.0,,No,Yes,Credit card,94.75,5121.75,No
3860,9862-KJTYK,Mr,68,No,19.0,,No,No,Credit card,25.35,566.1,No
3861,0479-HMSWA,Mr,59,No,26.0,,Yes,Yes,Credit card,105.45,2715.3,No
3862,5854-KSRBJ,Mrs,66,Yes,70.0,,No,No,Credit card,25.4,1782.05,No
3863,0365-BZUWY,Mr,50,Yes,17.0,,No,Yes,Credit card,102.55,1742.5,No
3864,4817-VYYWS,Ms,46,No,30.0,,No,Yes,Credit card,100.2,2983.8,Yes
3865,5701-SVCWR,Mr,65,No,1.0,,No,No,Credit card,24.0,24,No
3866,3129-AAQOU,Mrs,55,Yes,19.0,,No,No,PayPal,25.6,485.9,No
3867,4922-CVPDX,Mr,45,Yes,26.0,,No,Yes,Credit card,73.5,1905.7,No
3868,1396-QWFBJ,Mr,61,Yes,21.0,,No,No,PayPal,74.05,1565.7,Yes
3869,1357-BIJKI,Mr,48,Yes,50.0,,No,Yes,Bank transfer (automatic),98.25,4858.7,No
3870,1099-BTKWT,Mr,64,Yes,68.0,,No,Yes,Credit card,54.4,3723.65,No
3871,5299-SJCZT,Mrs,45,No,3.0,,No,Yes,Credit card,101.55,298.35,Yes
3872,2018-PZKMU,Mr,44,Yes,9.0,,Yes,Yes,Credit card,103.1,970.45,No
3873,7340-KEFQE,Mrs,60,Yes,51.0,,Yes,No,Credit card,34.2,1782,No
3874,4570-QHXHL,Mrs,50,No,9.0,,No,No,Credit card,43.75,405.7,No
3875,2403-BCASL,Mr,66,Yes,41.0,,Yes,Yes,Credit card,111.95,4534.9,Yes
3876,7392-YYPYJ,Mr,70,No,22.0,,No,Yes,Credit card,100.65,2415.95,No
3877,2898-LSJGD,Mr,48,Yes,21.0,,No,Yes,Credit card,55.95,1157.05,Yes
3878,2223-GDSHL,Mr,50,Yes,71.0,,Yes,Yes,Bank transfer (automatic),116.05,8297.5,No
3879,7359-PTSXY,,50,No,1.0,,No,No,,45.75,45.75,Yes
3880,9470-RTWDV,Mr,65,Yes,26.0,,Yes,Yes,Credit card,82.0,2083.1,No
3881,2176-OSJUV,Ms,46,Yes,71.0,,Yes,No,Credit card,65.15,4681.75,No
3882,9348-YVOMK,Mrs,56,No,4.0,,No,No,Credit card,44.8,176.2,No
3883,8104-OSKWT,Mr,70,No,12.0,,No,No,Credit card,79.8,1001.2,No
3884,4521-YEEHE,,66,Yes,18.0,,Yes,Yes,Credit card,88.85,1594.75,No
3885,4090-KPJIP,Mrs,70,No,3.0,,No,No,Credit card,74.95,212.4,No
3886,3786-WOVKF,Mr,55,Yes,72.0,,No,Yes,Credit card,106.85,7677.4,No
3887,4503-BDXBD,Mr,51,No,11.0,,No,No,Bank transfer (automatic),74.95,815.5,Yes
3888,6086-ESGRL,Mr,61,No,1.0,,No,No,Credit card,80.15,80.15,Yes
3889,2592-HODOV,Mrs,52,No,13.0,,No,No,Credit card,19.3,259.65,No
3890,3886-CERTZ,Mr,64,Yes,72.0,,Yes,Yes,PayPal,109.25,8109.8,Yes
3891,7995-ZHHNZ,Mr,43,Yes,42.0,,No,No,Credit card,56.1,2386.85,No
3892,3824-RHKVR,Ms,50,No,17.0,,No,No,PayPal,19.7,340.35,No
3893,5816-SCGFC,Mr,56,No,7.0,,No,No,Credit card,51.3,419.35,No
3894,5989-AXPUC,Mr,65,Yes,68.0,,Yes,Yes,Credit card,118.6,7990.05,No
3895,4979-HPRFL,Mrs,69,Yes,56.0,,No,No,Credit card,24.15,1402.25,No
3896,8590-OHDIW,Mr,65,Yes,38.0,,No,No,PayPal,20.3,749.35,No
3897,8015-IHCGW,Mrs,52,Yes,72.0,,Yes,Yes,Credit card,115.5,8425.15,No
3898,2332-TODQS,Mrs,52,No,48.0,,No,No,Credit card,25.05,1171.5,No
3899,9278-VZKCD,Mr,71,Yes,52.0,,No,Yes,Bank transfer (automatic),109.1,5647.95,No
3900,8008-OTEZX,Mr,53,Yes,35.0,,No,No,Credit card,19.65,708.8,No
3901,2773-OVBPK,Mr,54,Yes,67.0,,Yes,Yes,Credit card,111.3,7567.2,No
3902,5999-LCXAO,Ms,62,No,1.0,,No,No,PayPal,29.9,29.9,No
3903,5206-XZZQI,Mrs,68,No,53.0,,Yes,No,Credit card,80.6,4348.1,No
3904,4803-LBYPN,Mr,53,Yes,34.0,,No,No,Credit card,20.8,635.9,No
3905,5759-RCVCB,Mr,59,No,3.0,,No,Yes,Credit card,35.2,108.95,Yes
3906,6372-RFVNS,Mrs,53,Yes,1.0,,No,Yes,Credit card,78.8,78.8,Yes
3907,2139-FQHLM,Ms,64,No,19.0,,Yes,Yes,Credit card,89.95,1682.4,No
3908,8261-GWDBQ,Mrs,55,Yes,60.0,,Yes,Yes,Credit card,116.05,6925.9,No
3909,1093-YSWCA,Mr,71,No,11.0,,No,No,Credit card,19.55,223.15,No
3910,8938-UMKPI,Mr,60,No,47.0,,No,Yes,Credit card,106.4,5127.95,Yes
3911,0991-BRRFB,Mr,68,No,18.0,,No,No,Credit card,49.4,874.8,Yes
3912,3882-IYOIJ,Mrs,47,Yes,60.0,,Yes,Yes,Bank transfer (automatic),115.25,6758.45,No
3913,8749-TZYEC,Mrs,58,Yes,72.0,Fiber optic,No,No,Credit card,24.8,1874.3,No
3914,1755-FZQEC,Mr,50,No,39.0,,No,No,,19.9,791.15,No
3915,3115-JPJDD,Mr,56,Yes,59.0,,No,No,Credit card,81.25,4639.45,No
3916,5600-KTXFM,Mr,68,Yes,2.0,,No,No,Bank transfer (automatic),69.95,143.9,No
3917,3871-IKPYH,Ms,55,No,1.0,,No,No,Credit card,69.1,69.1,Yes
3918,6319-IEJWJ,Ms,52,Yes,20.0,,No,Yes,Bank transfer (automatic),90.2,1776.55,Yes
3919,9025-AOMKI,Mrs,55,No,6.0,,No,Yes,Credit card,93.55,536.4,Yes
3920,6339-TBELP,Mr,63,No,71.0,,Yes,No,Credit card,86.4,6172,No
3921,7964-YESJC,Mrs,48,Yes,24.0,DSL,No,No,Credit card,66.3,1559.45,No
3922,6173-GOLSU,Mr,43,Yes,67.0,,No,Yes,Credit card,94.65,6079,No
3923,5275-SQEIZ,Mrs,47,No,1.0,,No,No,Credit card,80.85,80.85,Yes
3924,7716-YTYHG,Mr,42,Yes,48.0,,No,No,Credit card,82.05,4029.95,Yes
3925,9938-ZREHM,Mrs,71,Yes,37.0,,Yes,No,Credit card,72.1,2658.4,No
3926,7950-XWOVN,Mr,42,No,11.0,,No,No,Credit card,34.7,383.55,No
3927,4390-KYULV,Mr,62,Yes,3.0,,No,No,Bank transfer (automatic),20.55,51.15,Yes
3928,4647-MUZON,Mr,50,Yes,18.0,,No,Yes,Credit card,95.95,1745.5,No
3929,9702-AIUJO,Mr,43,Yes,50.0,,No,No,PayPal,44.8,2230.85,No
3930,8849-PRIQJ,Mr,54,Yes,67.0,,Yes,Yes,Credit card,109.4,7281.6,No
3931,8851-RAGOV,Mr,0,Yes,25.0,,Yes,No,Credit card,71.05,1837.7,No
3932,1304-NECVQ,Mrs,49,No,2.0,,No,No,Credit card,78.55,149.55,Yes
3933,5396-IZEPB,Mrs,60,No,9.0,,No,No,PayPal,19.7,180.7,No
3934,1729-VLAZJ,Mrs,66,No,10.0,,Yes,No,Credit card,40.25,411.45,No
3935,8285-ABVLB,Mr,50,Yes,70.0,,No,No,Credit card,19.85,1328.35,No
3936,0701-TJSEF,Mr,51,No,9.0,,Yes,No,Credit card,68.25,576.95,No
3937,5712-VBOXD,Mrs,68,No,4.0,DSL,No,No,Credit card,20.15,68.45,No
3938,6629-LADHQ,Mrs,42,No,2.0,,No,No,Bank transfer (automatic),50.95,123.05,No
3939,8945-GRKHX,Mrs,43,No,1.0,,No,No,Credit card,78.65,78.65,Yes
3940,1559-DTODC,Mr,70,No,19.0,,No,No,Credit card,25.15,468.35,No
3941,4797-MIWUM,Mr,67,Yes,7.0,,No,No,Credit card,20.25,174.7,No
3942,6959-UWKHF,Mr,47,No,1.0,,No,No,PayPal,42.9,42.9,Yes
3943,8720-RQSBJ,Mr,60,No,1.0,,No,No,Credit card,44.0,44,No
3944,4537-CIBHB,Mr,47,Yes,9.0,Fiber optic,No,No,Credit card,20.25,172.35,No
3945,3815-SLMEF,Ms,60,No,3.0,,Yes,No,Credit card,34.25,139.35,Yes
3946,5154-VEKBL,Mrs,60,No,9.0,,Yes,Yes,Credit card,58.5,539.85,Yes
3947,4324-AHJKS,Mr,58,No,5.0,,No,No,PayPal,55.8,300.4,No
3948,4355-CVPVS,Mr,63,Yes,56.0,,No,Yes,Credit card,88.9,4968,No
3949,4495-LHSSK,Ms,50,No,18.0,,No,No,PayPal,57.65,992.7,No
3950,5655-JSMZM,Mr,51,No,49.0,,No,Yes,Bank transfer (automatic),96.2,4718.25,Yes
3951,5915-ANOEI,Mr,68,Yes,70.0,,Yes,Yes,Credit card,79.15,5536.5,No
3952,9861-PDSZP,Mr,65,No,72.0,,Yes,Yes,PayPal,108.05,7806.6,No
3953,4505-EXZHB,Mr,53,No,6.0,,No,No,Credit card,74.4,434.1,Yes
3954,7225-CBZPL,Mr,52,Yes,17.0,DSL,No,Yes,Credit card,94.8,1563.9,No
3955,6704-UTUKK,Mrs,68,Yes,29.0,,No,Yes,Credit card,45.9,1332.4,No
3956,4587-VVTOX,Mr,71,Yes,6.0,,No,Yes,Credit card,105.3,545.2,Yes
3957,2019-HDCZY,Mrs,64,Yes,63.0,,No,Yes,Credit card,102.6,6296.75,No
3958,4652-NNHNY,Mrs,63,Yes,16.0,,No,No,Credit card,73.85,1284.2,Yes
3959,8788-DOXSU,Mr,65,No,59.0,,No,No,Credit card,61.35,3645.5,No
3960,7404-JLKQG,Mrs,69,No,3.0,,No,Yes,Credit card,57.55,161.45,No
3961,7421-ZLUPA,Mr,63,No,8.0,,No,No,,29.25,226.95,No
3962,8972-HJWNV,Mrs,48,Yes,7.0,,No,No,Credit card,84.55,646.85,Yes
3963,3274-NSDWE,Mr,60,No,68.0,,No,No,Credit card,19.6,1441.65,No
3964,2632-IVXVF,Ms,49,Yes,68.0,,Yes,Yes,Credit card,111.75,7511.3,No
3965,3692-JHONH,Mrs,62,Yes,52.0,,No,Yes,Credit card,106.5,5621.85,No
3966,8915-NNTRC,Mr,42,Yes,72.0,,Yes,Yes,Credit card,107.7,7919.8,No
3967,5914-GXMDA,Ms,62,Yes,32.0,,No,No,Credit card,19.3,593.2,No
3968,7463-IFMQU,Mr,55,Yes,72.0,,No,No,Credit card,20.05,1423.65,No
3969,2920-RNCEZ,Mr,71,Yes,1.0,,No,No,Credit card,69.95,69.95,No
3970,2541-YGPKE,Mr,53,Yes,42.0,,Yes,No,Credit card,63.7,2763.35,No
3971,8515-OCTJS,Mr,58,No,25.0,,No,No,Credit card,24.75,692.1,Yes
3972,5382-TEMLV,Ms,56,No,45.0,,No,No,,50.9,2298.55,No
3973,3441-CGZJH,Mrs,65,Yes,43.0,DSL,Yes,Yes,PayPal,60.4,2640.55,No
3974,9592-ERDKV,Mr,58,Yes,37.0,,No,Yes,PayPal,79.25,2911.8,No
3975,2860-RANUS,Mr,55,No,20.0,,No,No,Credit card,85.8,1727.5,Yes
3976,5261-QSHQM,Ms,58,No,4.0,,No,No,Credit card,24.45,86.6,Yes
3977,4778-IZARL,Mr,42,Yes,63.0,,Yes,Yes,,110.1,6705.7,No
3978,0432-CAJZV,Mrs,67,No,3.0,,No,Yes,Credit card,90.7,237.65,No
3979,7008-LZVOZ,Mrs,53,Yes,66.0,,No,No,Credit card,25.3,1672.35,No
3980,8868-WOZGU,Mrs,44,No,28.0,,No,Yes,Credit card,105.7,2979.5,Yes
3981,1200-TUZHR,Mr,49,No,8.0,,No,No,Credit card,85.2,695.75,No
3982,9365-CSLBQ,Mr,70,No,71.0,,No,No,PayPal,24.35,1654.6,No
3983,1334-FJSVR,Mrs,43,No,1.0,,No,No,Credit card,24.25,24.25,Yes
3984,5884-FBCTL,Ms,44,Yes,72.0,,No,No,Credit card,25.1,1857.85,No
3985,7130-CTCUS,Mr,62,Yes,16.0,,No,No,Credit card,54.55,825.1,No
3986,6242-FEGFD,Mr,56,Yes,66.0,,Yes,No,Credit card,96.6,6424.25,No
3987,7625-XCQRH,Mrs,68,No,11.0,,No,No,PayPal,76.5,837.95,Yes
3988,6194-HBGQN,Mrs,53,No,51.0,,Yes,Yes,Credit card,81.15,4126.2,No
3989,7634-WSWDB,Mr,47,No,8.0,,No,No,Credit card,38.5,330.8,No
3990,6986-IXNDM,Mr,60,No,14.0,,No,Yes,Credit card,92.9,1337.45,No
3991,1731-TVIUK,Mr,47,No,4.0,,Yes,No,Credit card,93.5,362.2,Yes
3992,2987-BJXIK,Mrs,47,No,70.0,,No,Yes,Credit card,84.7,5991.05,No
3993,9769-TSBZE,Mr,60,No,70.0,,Yes,No,Credit card,66.0,4891.5,No
3994,0406-BPDVR,Mr,51,Yes,54.0,,No,Yes,Credit card,101.5,5373.1,Yes
3995,0618-XWMSS,Mrs,46,No,28.0,,No,No,Credit card,74.9,2068.55,Yes
3996,1395-WSWXR,Mrs,62,No,24.0,,No,No,Credit card,20.75,487.05,No
3997,6023-GSSXW,Mrs,64,Yes,69.0,,No,No,Credit card,61.45,4131.2,No
3998,6752-APNJL,Mrs,51,Yes,42.0,,No,No,Credit card,54.5,2301.15,No
3999,5276-KQWHG,,42,No,2.0,,No,No,Credit card,69.6,131.65,Yes
4000,0420-HLGXF,Mr,52,No,39.0,,No,Yes,Credit card,99.75,4036,No
4001,7446-KQISO,Mr,47,Yes,45.0,,Yes,Yes,Bank transfer (automatic),109.75,4900.65,No
4002,9823-EALYC,Mrs,52,Yes,72.0,,Yes,Yes,,80.85,5727.45,No
4003,0582-AVCLN,Mr,70,No,38.0,,No,No,Bank transfer (automatic),20.3,743.05,No
4004,5803-NQJZO,Mr,49,Yes,72.0,,Yes,No,Credit card,67.8,4804.65,No
4005,2565-JSLRY,Mr,63,No,1.0,,No,No,Credit card,24.05,24.05,Yes
4006,2607-DHDAK,Mr,47,Yes,72.0,,No,No,Credit card,19.8,1414.65,No
4007,1073-XXCZD,Mrs,67,Yes,55.0,,No,No,Credit card,25.7,1443.65,No
4008,0743-HRVFF,Mr,45,Yes,51.0,,Yes,Yes,Credit card,56.15,2898.95,No
4009,4006-HKYHO,Mr,54,No,63.0,,Yes,Yes,Credit card,86.7,5309.5,No
4010,3727-JEZTU,Mr,69,No,1.0,,No,No,Bank transfer (automatic),20.4,20.4,No
4011,8143-ETQTI,Mr,69,Yes,23.0,,No,No,PayPal,19.65,451.55,No
4012,6689-KXGBO,Mrs,48,No,1.0,,No,No,Credit card,50.55,50.55,Yes
4013,9667-TKTVZ,Mrs,49,No,2.0,,Yes,No,Credit card,54.35,117.05,No
4014,3657-COGMW,Mr,63,No,52.0,,No,Yes,Credit card,108.1,5839.3,No
4015,8570-KLJYJ,Mrs,50,No,36.0,,No,No,Credit card,54.45,1893.5,No
4016,7754-IXRMC,Mr,66,No,1.0,,No,No,Credit card,45.35,45.35,No
4017,9473-CBZOP,Mr,67,No,28.0,,No,No,Credit card,59.0,1654.45,No
4018,2969-WGHQO,Mr,48,Yes,7.0,,No,Yes,Credit card,69.45,477.05,No
4019,6615-NGGZJ,Mr,69,No,14.0,,No,Yes,Bank transfer (automatic),100.55,1415.55,Yes
4020,4334-HOWRP,Mrs,45,Yes,72.0,,Yes,Yes,Credit card,64.95,4546,No
4021,4255-DDUOU,Mr,57,Yes,1.0,,No,No,Credit card,20.5,20.5,Yes
4022,5863-OOKCL,Mr,52,No,10.0,,No,No,Credit card,18.85,163.2,No
4023,1686-STUHN,Mrs,52,No,42.0,,No,No,PayPal,19.8,849.9,No
4024,1329-VHWNP,Mr,49,No,7.0,,No,No,,25.05,189.95,No
4025,2984-MIIZL,Mr,64,No,4.0,,No,No,Credit card,74.8,321.9,Yes
4026,0266-GMEAO,Mrs,67,Yes,72.0,,Yes,Yes,PayPal,114.3,8058.55,No
4027,5590-YRFJT,Mrs,67,Yes,20.0,,No,No,Credit card,24.45,482.8,Yes
4028,5574-NXZIU,Mr,49,No,63.0,,Yes,Yes,Credit card,109.2,7049.75,No
4029,0019-GFNTW,Mr,45,No,56.0,,Yes,No,Credit card,45.05,2560.1,No
4030,4256-ZWTZI,Mr,43,No,5.0,,Yes,No,Credit card,51.0,286.8,No
4031,8309-PPCED,Mr,62,Yes,72.0,,Yes,Yes,Credit card,110.45,7982.5,No
4032,4098-NAUKP,Mr,67,Yes,68.0,,No,No,Credit card,84.65,5683.6,No
4033,5196-WPYOW,Mr,56,Yes,67.0,Fiber optic,Yes,No,Credit card,60.05,3994.05,No
4034,4608-LCIMN,Mr,57,Yes,8.0,,No,No,Credit card,44.65,369.15,No
4035,1485-YDHMM,Mr,42,Yes,52.0,,Yes,No,Credit card,93.25,4631.7,No
4036,4054-CUMIA,Mr,68,Yes,18.0,,No,No,Credit card,20.25,401.95,No
4037,0603-TPMIB,Mrs,63,Yes,59.0,,No,No,Credit card,25.45,1534.05,No
4038,2525-GVKQU,Mr,45,No,60.0,,No,No,Credit card,20.6,1093,No
4039,8161-QYMTT,Ms,49,No,7.0,,No,Yes,Credit card,94.1,701.3,No
4040,9581-GVBXT,Mrs,56,Yes,59.0,,No,No,PayPal,34.8,1980.3,No
4041,5862-BRIXZ,Mrs,52,No,46.0,Fiber optic,Yes,Yes,Credit card,60.75,2893.4,No
4042,5404-GGUKR,Mr,64,No,5.0,,No,No,Credit card,51.35,262.3,No
4043,3308-JSGML,Mrs,61,Yes,59.0,,Yes,Yes,Bank transfer (automatic),64.05,3886.85,No
4044,2126-GSEGL,Mrs,58,Yes,70.0,,Yes,Yes,Credit card,84.8,5917.55,No
4045,3677-TNKIO,Ms,64,No,14.0,,No,No,Credit card,71.0,914,Yes
4046,0440-QEXBZ,Mr,65,No,44.0,DSL,No,No,Credit card,50.15,2139.1,No
4047,2434-EEVDB,Mrs,44,Yes,64.0,,No,Yes,PayPal,94.6,5948.7,No
4048,6762-QVYJO,Mrs,42,Yes,58.0,,Yes,Yes,PayPal,59.75,3624.35,No
4049,6199-IWKGC,Mrs,63,Yes,46.0,,Yes,Yes,Credit card,100.25,4753.85,No
4050,2675-DHUTR,Mr,47,Yes,58.0,,No,Yes,Credit card,98.9,5780.7,No
4051,8152-VETUR,Ms,60,Yes,72.0,,No,Yes,Credit card,97.7,6869.7,No
4052,9667-EQRXU,Mr,69,No,30.0,,No,Yes,Credit card,40.3,1172.95,Yes
4053,7446-YPODE,Mrs,64,No,11.0,,No,No,Credit card,60.25,662.95,No
4054,9522-BNTHX,Mr,48,No,34.0,,No,Yes,Credit card,56.25,1765.95,No
4055,4676-WLUHT,Mrs,49,No,54.0,,No,No,Credit card,46.2,2431.95,No
4056,3329-WDIOK,Mr,55,No,3.0,,No,Yes,Bank transfer (automatic),50.6,155.35,Yes
4057,7980-MHFLQ,Mr,47,Yes,72.0,,No,No,Credit card,24.9,1859.2,No
4058,2873-ZLIWT,Mr,62,Yes,40.0,,Yes,No,Credit card,84.85,3303.05,Yes
4059,3415-TAILE,Mr,59,Yes,2.0,,No,Yes,Credit card,65.7,134.35,Yes
4060,0757-WCUUZ,Mr,67,Yes,54.0,DSL,No,No,Bank transfer (automatic),63.35,3409.1,No
4061,1629-DQQVB,Mr,64,No,14.0,,No,No,Credit card,50.1,709.5,No
4062,1915-IOFGU,Mr,48,No,1.0,,No,No,Credit card,70.5,70.5,Yes
4063,3045-XETSH,Mr,49,No,10.0,,No,No,Credit card,94.85,953.45,Yes
4064,0374-AACSZ,Mr,58,No,1.0,,No,No,Credit card,50.15,50.15,No
4065,7239-HZZCX,Ms,56,No,1.0,,No,No,PayPal,19.75,19.75,Yes
4066,4872-VXRIL,Mr,47,No,56.0,,Yes,No,Bank transfer (automatic),64.65,3665.55,No
4067,9140-CZQZZ,Mrs,50,Yes,68.0,,Yes,Yes,Credit card,79.6,5515.8,No
4068,3423-HHXAO,Mr,61,Yes,14.0,,No,No,Bank transfer (automatic),19.5,272,No
4069,9938-TKDGL,Ms,65,Yes,68.0,,Yes,Yes,Credit card,99.55,6668,No
4070,0531-ZZJWQ,Mr,42,Yes,55.0,,No,No,PayPal,74.0,4052.4,No
4071,6537-QLGEX,Mr,51,No,16.0,,No,Yes,Credit card,38.9,664.4,No
4072,2688-BHGOG,Ms,63,No,9.0,,No,No,Credit card,79.55,718.55,No
4073,7683-CBDKJ,Mr,43,Yes,14.0,,No,Yes,Credit card,65.45,937.6,Yes
4074,0946-CLJTI,Mrs,67,Yes,58.0,,No,Yes,Credit card,98.7,5812.6,Yes
4075,3160-TYXLT,Mr,54,No,53.0,,No,No,Credit card,46.3,2546.85,No
4076,1325-USMEC,Mr,51,Yes,70.0,,No,Yes,Credit card,99.35,6944.5,No
4077,0916-QOFDP,Mrs,68,Yes,14.0,,No,Yes,Credit card,95.8,1346.3,No
4078,0628-CNQRM,Ms,65,Yes,22.0,DSL,Yes,Yes,Credit card,67.5,1544.05,Yes
4079,5606-AMZBO,Mr,50,Yes,10.0,,No,No,PayPal,78.15,765.15,No
4080,6199-IPCAO,Mrs,65,Yes,29.0,,No,No,Credit card,26.1,692.55,No
4081,7665-TOALD,,48,No,1.0,,No,No,Credit card,69.6,69.6,Yes
4082,0112-QWPNC,Mrs,47,Yes,49.0,,Yes,Yes,Credit card,84.35,4059.35,Yes
4083,0324-BRPCJ,Mr,50,Yes,68.0,,No,Yes,PayPal,100.2,6851.65,Yes
4084,2777-PHDEI,Mr,64,No,1.0,,No,Yes,Credit card,78.05,78.05,Yes
4085,5640-CAXOA,Mr,66,No,30.0,,Yes,No,Credit card,40.35,1187.05,No
4086,2235-EZAIK,Ms,42,Yes,72.0,,Yes,Yes,Credit card,79.2,5401.9,No
4087,3847-BAERP,Mrs,65,No,10.0,,No,No,Bank transfer (automatic),20.9,247,No
4088,1196-AMORA,Mr,42,No,7.0,,No,No,Credit card,73.6,520,Yes
4089,4282-YMKNA,Mr,70,No,9.0,,No,No,Credit card,74.75,706.6,Yes
4090,1453-RZFON,Mr,62,No,1.0,,No,No,Credit card,49.9,49.9,No
4091,8263-OKETD,Mr,61,No,20.0,,Yes,No,Credit card,68.9,1370.35,No
4092,0670-KDOMA,Mr,48,No,1.0,,No,No,Credit card,20.25,20.25,No
4093,2476-YGEFM,Ms,69,No,29.0,,No,No,Credit card,76.0,2215.25,No
4094,8687-BAFGU,Mrs,55,No,1.0,,Yes,No,Bank transfer (automatic),74.0,74,No
4095,0641-EVBOJ,Mrs,58,No,3.0,DSL,Yes,No,Credit card,82.3,214.4,No
4096,0829-XXPLX,Mr,62,No,20.0,,No,Yes,PayPal,89.4,1871.15,No
4097,9974-JFBHQ,Mr,65,No,64.0,,Yes,Yes,Credit card,99.15,6171.2,No
4098,5356-RHIPP,Ms,68,No,1.0,,No,No,Credit card,20.2,20.2,Yes
4099,6624-JDRDS,Mr,59,No,6.0,,No,No,,29.45,161.45,No
4100,0608-JDVEC,Mr,69,Yes,50.0,Fiber optic,No,No,,19.8,1013.2,No
4101,9780-FKVVF,,64,No,6.0,,No,No,,59.15,336.7,No
4102,1919-RTPQD,Mr,57,Yes,7.0,,No,No,Credit card,44.75,333.65,No
4103,5214-NLTIT,Mr,62,Yes,72.0,,No,No,Credit card,90.8,6511.8,No
4104,3345-PBBFH,Mrs,56,Yes,8.0,,No,No,Credit card,49.55,393.45,No
4105,5055-BRMNE,Ms,49,Yes,67.0,,Yes,Yes,Credit card,106.7,7009.5,No
4106,9189-JWSHV,Mr,42,Yes,24.0,,No,Yes,PayPal,93.55,2264.05,Yes
4107,2190-PHBHR,Mr,64,Yes,72.0,,No,No,Credit card,94.45,6921.7,No
4108,2650-GYRYL,Mr,60,Yes,33.0,,No,No,Credit card,19.45,600.25,No
4109,0746-JTRFU,Mrs,66,No,2.0,,No,No,Credit card,25.05,56.35,Yes
4110,5208-FVQKB,Mr,66,Yes,70.0,,Yes,No,PayPal,67.95,4664.15,No
4111,7184-LRUUR,Mr,50,No,22.0,,No,Yes,Credit card,65.25,1441.8,No
4112,6627-CFOSN,Mr,43,No,59.0,,No,No,Credit card,99.45,5623.7,No
4113,3982-JGSFD,Mrs,70,No,36.0,,No,No,PayPal,20.35,695.85,No
4114,1574-DYCWE,Mr,52,Yes,51.0,DSL,No,No,Bank transfer (automatic),19.95,1028.75,No
4115,7247-XOZPB,Ms,62,Yes,53.0,,Yes,Yes,PayPal,77.4,4155.95,No
4116,2466-FCCPT,Mr,66,Yes,20.0,,No,No,Credit card,19.7,395.6,No
4117,6211-WWLTF,Mrs,66,Yes,63.0,,No,Yes,PayPal,99.7,6330.4,No
4118,4826-TZEVA,Mr,43,No,40.0,,No,No,Credit card,74.8,2971.7,No
4119,6016-NXBNJ,Mr,54,No,35.0,,No,No,Credit card,19.15,638,No
4120,9138-EFSMO,Mr,60,Yes,26.0,,No,No,Credit card,78.95,2034.25,No
4121,0576-WNXXC,Mrs,51,Yes,27.0,,No,No,Credit card,95.55,2510.2,Yes
4122,4632-XJMEX,Ms,64,No,53.0,,Yes,No,Credit card,62.85,3419.5,No
